ProcessingType=2,,,,,,,,,,,,,,,,,,
NumCellSeries=4,,,,,,,,,,,,,,,,,,
ElapsedTimeColumn=0,,,,,,,,,,,,,,,,,,
VoltageColumn=3,,,,,,,,,,,,,,,,,,
CurrentColumn=8,,,,,,,,,,,,,,,,,,
TemperatureColumn=2,,,,,,,,,,,,,,,,,,
Time[s],DataTime,Temperature °C,Volt[mV],VoltC1[mV],VoltC2[mV],VoltC3[mV],VoltC4[mV],Current[mA],RSOC[%],ASOC[%],LStatus,IT Status[hex],Battery Status[hex],Manufacturing Status[hex],Operation Status A[hex],Operation Status B[hex],Safety Status A+B[hex],Safety Status C+D[hex]
37877.7,08.04.2022 7:57:46,19.4,12988,3259,3241,3245,3244,-949,74,62,4,918,00C0,000E,187,0,0,0
37879.0,08.04.2022 7:57:47,19.4,12987,3259,3240,3245,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37880.2,08.04.2022 7:57:48,19.2,12988,3259,3241,3245,3243,-950,74,62,4,918,00C0,000E,187,0,0,0
37881.5,08.04.2022 7:57:49,19.5,12987,3259,3241,3244,3243,-950,74,62,4,918,00C0,000E,187,0,0,0
37882.7,08.04.2022 7:57:51,19.3,12987,3259,3241,3245,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37884.0,08.04.2022 7:57:52,19.3,12987,3259,3241,3245,3243,-950,74,62,4,918,00C0,000E,187,0,0,0
37885.2,08.04.2022 7:57:53,19.4,12987,3259,3242,3245,3244,-949,74,62,4,918,00C0,000E,187,0,0,0
37886.4,08.04.2022 7:57:54,19.4,12987,3259,3241,3245,3243,-949,74,62,4,918,00C0,000E,187,0,0,0
37887.7,08.04.2022 7:57:56,19.4,12987,3259,3241,3245,3243,-950,74,62,4,918,00C0,000E,187,0,0,0
37889.0,08.04.2022 7:57:57,19.3,12987,3259,3241,3245,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37890.2,08.04.2022 7:57:58,19.5,12987,3259,3241,3245,3243,-950,74,62,4,918,00C0,000E,187,0,0,0
37891.5,08.04.2022 7:57:59,19.4,12987,3259,3241,3245,3243,-949,74,62,4,918,00C0,000E,187,0,0,0
37892.7,08.04.2022 7:58:01,19.4,12987,3259,3241,3245,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37894.0,08.04.2022 7:58:02,19.4,12987,3259,3241,3245,3243,-950,74,62,4,918,00C0,000E,187,0,0,0
37895.2,08.04.2022 7:58:03,19.2,12986,3259,3241,3245,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37896.5,08.04.2022 7:58:04,19.4,12986,3259,3241,3245,3242,-950,74,62,4,918,00C0,000E,187,0,0,0
37897.7,08.04.2022 7:58:06,19.2,12987,3259,3241,3245,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37899.0,08.04.2022 7:58:07,19.4,12987,3259,3241,3245,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37900.2,08.04.2022 7:58:08,19.4,12986,3259,3241,3245,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37901.5,08.04.2022 7:58:09,19.4,12987,3259,3241,3245,3242,-948,74,62,4,918,00C0,000E,187,0,0,0
37902.8,08.04.2022 7:58:11,19.4,12987,3259,3241,3245,3243,-947,74,62,4,918,00C0,000E,187,0,0,0
37904.0,08.04.2022 7:58:12,19.3,12987,3259,3241,3244,3243,-949,74,62,4,918,00C0,000E,187,0,0,0
37905.3,08.04.2022 7:58:13,19.4,12986,3259,3241,3245,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37906.5,08.04.2022 7:58:14,19.4,12987,3259,3241,3245,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37907.8,08.04.2022 7:58:16,19.4,12987,3259,3241,3245,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37909.1,08.04.2022 7:58:17,19.4,12989,3259,3241,3244,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37910.4,08.04.2022 7:58:18,19.2,12986,3259,3241,3245,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37911.6,08.04.2022 7:58:19,19.4,12987,3259,3241,3244,3242,-947,74,62,4,918,00C0,000E,187,0,0,0
37912.9,08.04.2022 7:58:21,19.4,12987,3259,3241,3245,3243,-947,74,62,4,918,00C0,000E,187,0,0,0
37914.1,08.04.2022 7:58:22,19.4,12987,3259,3241,3245,3243,-947,74,62,4,918,00C0,000E,187,0,0,0
37915.4,08.04.2022 7:58:23,19.4,12986,3258,3241,3245,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37916.6,08.04.2022 7:58:24,19.4,12987,3259,3241,3244,3242,-948,74,62,4,918,00C0,000E,187,0,0,0
37917.9,08.04.2022 7:58:26,19.5,12986,3258,3241,3244,3242,-948,74,62,4,918,00C0,000E,187,0,0,0
37919.1,08.04.2022 7:58:27,19.2,12987,3259,3241,3244,3242,-948,74,62,4,918,00C0,000E,187,0,0,0
37920.4,08.04.2022 7:58:28,19.4,12986,3259,3241,3245,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37921.7,08.04.2022 7:58:30,19.3,12987,3259,3241,3245,3242,-946,74,62,4,918,00C0,000E,187,0,0,0
37922.9,08.04.2022 7:58:31,19.4,12985,3258,3241,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37924.2,08.04.2022 7:58:32,19.5,12986,3258,3241,3244,3243,-947,74,62,4,918,00C0,000E,187,0,0,0
37925.4,08.04.2022 7:58:33,19.4,12986,3258,3241,3244,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37926.7,08.04.2022 7:58:35,19.4,12986,3258,3241,3244,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37927.9,08.04.2022 7:58:36,19.3,12985,3258,3241,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37929.2,08.04.2022 7:58:37,19.5,12986,3258,3241,3245,3242,-956,74,62,4,918,00C0,000E,187,0,0,0
37930.4,08.04.2022 7:58:38,19.5,12986,3259,3240,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37931.6,08.04.2022 7:58:39,19.4,12985,3259,3240,3244,3242,-948,74,62,4,918,00C0,000E,187,0,0,0
37932.9,08.04.2022 7:58:41,19.4,12985,3259,3241,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37934.2,08.04.2022 7:58:42,19.2,12986,3258,3240,3244,3242,-948,74,62,4,918,00C0,000E,187,0,0,0
37935.4,08.04.2022 7:58:43,19.5,12986,3259,3241,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37936.7,08.04.2022 7:58:45,19.3,12986,3258,3240,3244,3242,-950,74,62,4,918,00C0,000E,187,0,0,0
37937.9,08.04.2022 7:58:46,19.5,12985,3259,3240,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37939.2,08.04.2022 7:58:47,19.6,12988,3259,3240,3245,3242,-950,74,62,4,918,00C0,000E,187,0,0,0
37940.4,08.04.2022 7:58:48,19.4,12985,3259,3240,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37941.7,08.04.2022 7:58:50,19.4,12986,3258,3241,3245,3242,-950,74,62,4,918,00C0,000E,187,0,0,0
37942.9,08.04.2022 7:58:51,19.2,12985,3259,3240,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37944.2,08.04.2022 7:58:52,19.4,12986,3259,3241,3244,3243,-949,74,62,4,918,00C0,000E,187,0,0,0
37945.5,08.04.2022 7:58:53,19.5,12985,3258,3241,3244,3242,-950,74,62,4,918,00C0,000E,187,0,0,0
37946.7,08.04.2022 7:58:55,19.5,12985,3258,3241,3244,3242,-948,74,62,4,918,00C0,000E,187,0,0,0
37948.0,08.04.2022 7:58:56,19.5,12985,3259,3241,3244,3242,-950,74,62,4,918,00C0,000E,187,0,0,0
37949.3,08.04.2022 7:58:57,19.2,12984,3259,3241,3244,3243,-950,74,62,4,918,00C0,000E,187,0,0,0
37950.5,08.04.2022 7:58:58,19.3,12985,3258,3241,3244,3243,-950,74,62,4,918,00C0,000E,187,0,0,0
37951.8,08.04.2022 7:59:00,19.3,12985,3259,3241,3244,3243,-949,74,62,4,918,00C0,000E,187,0,0,0
37953.0,08.04.2022 7:59:01,19.4,12985,3259,3240,3244,3242,-948,74,62,4,918,00C0,000E,187,0,0,0
37954.3,08.04.2022 7:59:02,19.5,12985,3258,3241,3244,3242,-948,74,62,4,918,00C0,000E,187,0,0,0
37955.5,08.04.2022 7:59:03,19.4,12985,3258,3241,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37956.8,08.04.2022 7:59:05,19.5,12985,3259,3241,3244,3242,-947,74,62,4,918,00C0,000E,187,0,0,0
37958.0,08.04.2022 7:59:06,19.3,12985,3258,3240,3244,3243,-949,74,62,4,918,00C0,000E,187,0,0,0
37959.3,08.04.2022 7:59:07,19.5,12985,3259,3241,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37960.5,08.04.2022 7:59:08,19.5,12985,3258,3240,3244,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37961.8,08.04.2022 7:59:10,19.4,12984,3259,3241,3244,3243,-949,74,62,4,918,00C0,000E,187,0,0,0
37963.0,08.04.2022 7:59:11,19.5,12984,3258,3240,3244,3242,-948,74,62,4,918,00C0,000E,187,0,0,0
37964.3,08.04.2022 7:59:12,19.5,12985,3258,3241,3244,3242,-947,74,62,4,918,00C0,000E,187,0,0,0
37965.5,08.04.2022 7:59:13,19.5,12984,3258,3240,3244,3242,-950,74,62,4,918,00C0,000E,187,0,0,0
37966.8,08.04.2022 7:59:15,19.3,12985,3258,3240,3244,3242,-948,74,62,4,918,00C0,000E,187,0,0,0
37968.0,08.04.2022 7:59:16,19.5,12984,3258,3240,3244,3244,-949,74,62,4,918,00C0,000E,187,0,0,0
37969.4,08.04.2022 7:59:17,19.4,12985,3258,3240,3244,3243,-948,74,62,4,918,00C0,000E,187,0,0,0
37970.6,08.04.2022 7:59:18,19.4,12984,3259,3240,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37971.8,08.04.2022 7:59:20,19.5,12983,3258,3241,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37973.1,08.04.2022 7:59:21,19.3,12984,3258,3240,3244,3242,-948,74,62,4,918,00C0,000E,187,0,0,0
37974.4,08.04.2022 7:59:22,19.5,12984,3259,3240,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37975.7,08.04.2022 7:59:24,19.4,12984,3258,3240,3244,3242,-948,74,62,4,918,00C0,000E,187,0,0,0
37976.9,08.04.2022 7:59:25,19.5,12984,3258,3240,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37978.2,08.04.2022 7:59:26,19.6,12985,3258,3240,3244,3242,-950,74,62,4,918,00C0,000E,187,0,0,0
37979.4,08.04.2022 7:59:27,19.2,12985,3258,3240,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37980.7,08.04.2022 7:59:29,19.5,12984,3259,3240,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37981.9,08.04.2022 7:59:30,19.3,12984,3258,3240,3244,3242,-947,74,62,4,918,00C0,000E,187,0,0,0
37983.2,08.04.2022 7:59:31,19.5,12984,3258,3240,3245,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37984.4,08.04.2022 7:59:32,19.5,12984,3258,3240,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37985.7,08.04.2022 7:59:34,19.5,12983,3258,3240,3244,3242,-949,74,62,4,918,00C0,000E,187,0,0,0
37986.9,08.04.2022 7:59:35,19.5,12984,3258,3240,3244,3242,-950,74,62,4,918,00C0,000E,187,0,0,0
37988.2,08.04.2022 7:59:36,19.3,12984,3258,3240,3244,3242,-949,74,61,4,918,00C0,000E,187,0,0,0
37989.5,08.04.2022 7:59:37,19.5,12984,3258,3240,3244,3241,-957,74,61,4,918,00C0,000E,187,0,0,0
37990.7,08.04.2022 7:59:39,19.5,12983,3259,3240,3244,3242,-950,74,61,4,918,00C0,000E,187,0,0,0
37992.0,08.04.2022 7:59:40,19.4,12983,3258,3240,3243,3242,-949,74,61,4,918,00C0,000E,187,0,0,0
37993.2,08.04.2022 7:59:41,19.5,12983,3258,3240,3244,3242,-949,74,61,4,918,00C0,000E,187,0,0,0
37994.5,08.04.2022 7:59:42,19.3,12983,3258,3240,3243,3242,-949,74,61,4,918,00C0,000E,187,0,0,0
37995.7,08.04.2022 7:59:44,19.6,12983,3258,3240,3244,3242,-947,74,61,4,918,00C0,000E,187,0,0,0
37997.0,08.04.2022 7:59:45,19.4,12983,3258,3240,3244,3242,-948,74,61,4,918,00C0,000E,187,0,0,0
37998.2,08.04.2022 7:59:46,19.5,12984,3260,3242,3246,3244,-948,74,61,4,918,00C0,000E,187,0,0,0
37999.5,08.04.2022 7:59:47,19.5,12984,3258,3240,3244,3242,-949,74,61,4,918,00C0,000E,187,0,0,0
38000.7,08.04.2022 7:59:49,19.5,12982,3258,3240,3244,3241,-949,74,61,4,918,00C0,000E,187,0,0,0
38002.0,08.04.2022 7:59:50,19.5,12983,3258,3240,3243,3241,-948,74,61,4,918,00C0,000E,187,0,0,0
38003.2,08.04.2022 7:59:51,19.3,12982,3258,3240,3244,3241,-950,74,61,4,918,00C0,000E,187,0,0,0
38004.5,08.04.2022 7:59:52,19.5,12983,3258,3240,3244,3242,-950,74,61,4,918,00C0,000E,187,0,0,0
38005.7,08.04.2022 7:59:54,19.3,12983,3258,3240,3244,3242,-947,74,61,4,918,00C0,000E,187,0,0,0
38007.0,08.04.2022 7:59:55,19.5,12983,3258,3240,3243,3242,-950,74,61,4,918,00C0,000E,187,0,0,0
38008.2,08.04.2022 7:59:56,19.6,12983,3258,3240,3244,3241,-948,74,61,4,918,00C0,000E,187,0,0,0
38009.5,08.04.2022 7:59:57,19.5,12982,3258,3240,3243,3242,-948,74,61,4,918,00C0,000E,187,0,0,0
38010.8,08.04.2022 7:59:59,19.5,12982,3258,3240,3244,3242,-949,74,61,4,918,00C0,000E,187,0,0,0
38012.0,08.04.2022 8:00:00,19.3,12983,3258,3240,3244,3242,-949,74,61,4,918,00C0,000E,187,0,0,0
38013.3,08.04.2022 8:00:01,19.6,12983,3258,3240,3243,3242,-948,74,61,4,918,00C0,000E,187,0,0,0
38014.5,08.04.2022 8:00:02,19.5,12982,3258,3240,3243,3242,-949,74,61,4,918,00C0,000E,187,0,0,0
38015.8,08.04.2022 8:00:04,19.5,12982,3258,3240,3244,3241,-949,74,61,4,918,00C0,000E,187,0,0,0
38017.0,08.04.2022 8:00:05,19.6,12982,3258,3239,3243,3242,-948,74,61,4,918,00C0,000E,187,0,0,0
38018.3,08.04.2022 8:00:06,19.3,12983,3258,3240,3244,3241,-948,74,61,4,918,00C0,000E,187,0,0,0
38019.6,08.04.2022 8:00:07,19.6,12982,3258,3239,3243,3241,-948,74,61,4,918,00C0,000E,187,0,0,0
38020.8,08.04.2022 8:00:09,19.4,12983,3258,3240,3243,3242,-948,74,61,4,918,00C0,000E,187,0,0,0
38022.1,08.04.2022 8:00:10,19.6,12982,3258,3240,3244,3242,-948,74,61,4,918,00C0,000E,187,0,0,0
38023.3,08.04.2022 8:00:11,19.5,12983,3258,3240,3243,3241,-948,74,61,4,918,00C0,000E,187,0,0,0
38024.6,08.04.2022 8:00:12,19.5,12982,3258,3240,3243,3242,-949,74,61,4,918,00C0,000E,187,0,0,0
38025.8,08.04.2022 8:00:14,19.5,12982,3258,3240,3243,3242,-948,73,61,4,918,00C0,000E,187,0,0,0
38027.1,08.04.2022 8:00:15,19.6,12982,3258,3240,3244,3242,-949,73,61,4,918,00C0,000E,187,0,0,0
38028.4,08.04.2022 8:00:16,19.5,12982,3260,3242,3246,3242,-948,73,61,4,918,00C0,000E,187,0,0,0
38029.6,08.04.2022 8:00:18,19.5,12982,3258,3240,3243,3242,-949,73,61,4,918,00C0,000E,187,0,0,0
38030.9,08.04.2022 8:00:19,19.5,12982,3258,3239,3243,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38032.1,08.04.2022 8:00:20,19.6,12982,3258,3240,3243,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38033.4,08.04.2022 8:00:21,19.4,12981,3258,3240,3244,3242,-950,73,61,4,918,00C0,000E,187,0,0,0
38034.7,08.04.2022 8:00:23,19.5,12982,3258,3240,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38035.9,08.04.2022 8:00:24,19.5,12982,3258,3240,3243,3241,-951,73,61,4,918,00C0,000E,187,0,0,0
38037.2,08.04.2022 8:00:25,19.6,12981,3258,3240,3243,3242,-948,73,61,4,918,00C0,000E,187,0,0,0
38038.4,08.04.2022 8:00:26,19.5,12981,3258,3240,3244,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38039.7,08.04.2022 8:00:28,19.5,12981,3258,3240,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38040.9,08.04.2022 8:00:29,19.6,12981,3258,3240,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38042.2,08.04.2022 8:00:30,19.3,12982,3258,3239,3243,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38043.4,08.04.2022 8:00:31,19.5,12982,3258,3240,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38044.7,08.04.2022 8:00:33,19.6,12981,3258,3239,3243,3242,-949,73,61,4,918,00C0,000E,187,0,0,0
38045.9,08.04.2022 8:00:34,19.6,12981,3258,3239,3244,3242,-948,73,61,4,918,00C0,000E,187,0,0,0
38047.2,08.04.2022 8:00:35,19.6,12981,3258,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38048.4,08.04.2022 8:00:36,19.3,12982,3258,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38049.7,08.04.2022 8:00:38,19.6,12981,3258,3240,3243,3241,-955,73,61,4,918,00C0,000E,187,0,0,0
38051.0,08.04.2022 8:00:39,19.4,12982,3258,3240,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38052.2,08.04.2022 8:00:40,19.5,12981,3258,3239,3243,3241,-951,73,61,4,918,00C0,000E,187,0,0,0
38053.5,08.04.2022 8:00:41,19.5,12981,3258,3240,3243,3241,-947,73,61,4,918,00C0,000E,187,0,0,0
38054.7,08.04.2022 8:00:43,19.5,12981,3258,3239,3243,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38056.0,08.04.2022 8:00:44,19.5,12981,3258,3240,3243,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38057.2,08.04.2022 8:00:45,19.4,12981,3257,3239,3243,3241,-947,73,61,4,918,00C0,000E,187,0,0,0
38058.5,08.04.2022 8:00:46,19.6,12981,3260,3242,3244,3242,-951,73,61,4,918,00C0,000E,187,0,0,0
38059.8,08.04.2022 8:00:48,19.6,12981,3258,3239,3243,3242,-949,73,61,4,918,00C0,000E,187,0,0,0
38061.0,08.04.2022 8:00:49,19.6,12980,3258,3239,3243,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38062.3,08.04.2022 8:00:50,19.6,12980,3258,3240,3244,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38063.5,08.04.2022 8:00:51,19.3,12980,3258,3239,3243,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38064.8,08.04.2022 8:00:53,19.6,12981,3258,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38066.0,08.04.2022 8:00:54,19.4,12981,3257,3239,3243,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38067.3,08.04.2022 8:00:55,19.5,12981,3258,3239,3243,3241,-946,73,61,4,918,00C0,000E,187,0,0,0
38068.5,08.04.2022 8:00:56,19.5,12981,3258,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38069.8,08.04.2022 8:00:58,19.6,12980,3258,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38071.0,08.04.2022 8:00:59,19.5,12981,3257,3240,3243,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38072.3,08.04.2022 8:01:00,19.3,12981,3258,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38073.5,08.04.2022 8:01:01,19.6,12980,3258,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38074.8,08.04.2022 8:01:03,19.6,12980,3257,3240,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38076.1,08.04.2022 8:01:04,19.6,12981,3257,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38077.3,08.04.2022 8:01:05,19.6,12981,3257,3239,3242,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38078.5,08.04.2022 8:01:06,19.3,12980,3257,3239,3243,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38079.8,08.04.2022 8:01:08,19.6,12980,3257,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38081.1,08.04.2022 8:01:09,19.4,12980,3257,3239,3243,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38082.3,08.04.2022 8:01:10,19.6,12981,3258,3239,3243,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38083.6,08.04.2022 8:01:11,19.5,12980,3257,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38084.9,08.04.2022 8:01:13,19.6,12979,3257,3239,3242,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38086.1,08.04.2022 8:01:14,19.6,12979,3257,3239,3243,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38087.4,08.04.2022 8:01:15,19.4,12980,3257,3239,3242,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38088.6,08.04.2022 8:01:16,19.6,12979,3258,3240,3243,3242,-950,73,61,4,918,00C0,000E,187,0,0,0
38089.9,08.04.2022 8:01:18,19.5,12979,3257,3239,3242,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38091.2,08.04.2022 8:01:19,19.7,12979,3258,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38092.4,08.04.2022 8:01:20,19.6,12979,3257,3239,3242,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38093.6,08.04.2022 8:01:21,19.6,12980,3257,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38094.9,08.04.2022 8:01:23,19.5,12979,3257,3239,3242,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38096.2,08.04.2022 8:01:24,19.6,12980,3258,3239,3243,3242,-949,73,61,4,918,00C0,000E,187,0,0,0
38097.4,08.04.2022 8:01:25,19.6,12979,3258,3239,3242,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38098.7,08.04.2022 8:01:27,19.6,12980,3257,3240,3243,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38099.9,08.04.2022 8:01:28,19.6,12979,3257,3239,3243,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38101.2,08.04.2022 8:01:29,19.6,12979,3257,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38102.4,08.04.2022 8:01:30,19.4,12979,3258,3239,3242,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38103.7,08.04.2022 8:01:32,19.4,12979,3257,3239,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38105.0,08.04.2022 8:01:33,19.4,12979,3257,3239,3242,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38106.2,08.04.2022 8:01:34,19.6,12979,3257,3239,3242,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38107.5,08.04.2022 8:01:35,19.6,12979,3257,3239,3243,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38108.7,08.04.2022 8:01:37,19.6,12979,3257,3239,3242,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38110.0,08.04.2022 8:01:38,19.6,12978,3257,3239,3243,3241,-958,73,61,4,918,00C0,000E,187,0,0,0
38111.3,08.04.2022 8:01:39,19.3,12979,3257,3239,3242,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38112.5,08.04.2022 8:01:40,19.6,12978,3257,3239,3243,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38113.8,08.04.2022 8:01:42,19.6,12979,3257,3239,3243,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38115.1,08.04.2022 8:01:43,19.7,12978,3258,3239,3243,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38116.3,08.04.2022 8:01:44,19.6,12979,3257,3239,3243,3240,-948,73,61,4,918,00C0,000E,187,0,0,0
38117.6,08.04.2022 8:01:45,19.5,12979,3257,3239,3243,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38118.8,08.04.2022 8:01:47,19.6,12979,3258,3239,3242,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38120.1,08.04.2022 8:01:48,19.4,12979,3257,3239,3243,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38121.3,08.04.2022 8:01:49,19.7,12979,3257,3239,3243,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38122.6,08.04.2022 8:01:50,19.6,12979,3257,3239,3242,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38123.8,08.04.2022 8:01:52,19.6,12977,3257,3239,3242,3240,-949,73,61,4,918,00C0,000E,187,0,0,0
38125.1,08.04.2022 8:01:53,19.6,12979,3257,3239,3242,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38126.3,08.04.2022 8:01:54,19.4,12978,3257,3239,3242,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38127.6,08.04.2022 8:01:55,19.6,12977,3257,3239,3242,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38128.8,08.04.2022 8:01:57,19.6,12978,3257,3239,3242,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38130.1,08.04.2022 8:01:58,19.6,12978,3257,3239,3242,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38131.4,08.04.2022 8:01:59,19.7,12978,3257,3239,3242,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38132.6,08.04.2022 8:02:00,19.4,12978,3257,3239,3242,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38133.9,08.04.2022 8:02:02,19.4,12978,3257,3239,3242,3241,-950,73,61,4,918,00C0,000E,187,0,0,0
38135.2,08.04.2022 8:02:03,19.4,12978,3257,3239,3242,3240,-950,73,61,4,918,00C0,000E,187,0,0,0
38136.4,08.04.2022 8:02:04,19.6,12978,3257,3238,3242,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38137.6,08.04.2022 8:02:05,19.6,12978,3257,3239,3242,3240,-949,73,61,4,918,00C0,000E,187,0,0,0
38138.9,08.04.2022 8:02:07,19.6,12978,3257,3238,3242,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38140.2,08.04.2022 8:02:08,19.6,12978,3257,3238,3243,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38141.4,08.04.2022 8:02:09,19.4,12977,3257,3238,3242,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38142.6,08.04.2022 8:02:11,19.6,12977,3257,3239,3242,3240,-949,73,61,4,918,00C0,000E,187,0,0,0
38143.9,08.04.2022 8:02:12,19.6,12978,3257,3239,3242,3241,-949,73,61,4,918,00C0,000E,187,0,0,0
38145.2,08.04.2022 8:02:13,19.6,12977,3257,3239,3242,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38146.5,08.04.2022 8:02:14,19.6,12977,3257,3239,3242,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
38147.7,08.04.2022 8:02:16,19.6,12978,3257,3239,3242,3241,-948,73,61,4,918,00C0,000E,187,0,0,0
